02-Aug-2022/10:36:20	: Waiting ScreenRecord
02-Aug-2022/10:36:20	: Waiting For Audio
02-Aug-2022/10:36:21	: Waiting ScreenRecord
02-Aug-2022/10:36:21	: Waiting For Audio
02-Aug-2022/10:36:22	: Waiting ScreenRecord
02-Aug-2022/10:36:22	: Waiting For Audio
02-Aug-2022/10:36:23	: Waiting ScreenRecord
02-Aug-2022/10:36:23	: Waiting For Audio
02-Aug-2022/10:36:24	: Waiting ScreenRecord
02-Aug-2022/10:36:24	: Waiting For Audio
02-Aug-2022/10:36:25	: Waiting ScreenRecord
02-Aug-2022/10:36:25	: Waiting For Audio
02-Aug-2022/10:36:26	: Waiting ScreenRecord
02-Aug-2022/10:36:26	: Waiting For Audio
02-Aug-2022/10:36:27	: Waiting ScreenRecord
02-Aug-2022/10:36:27	: Waiting For Audio
02-Aug-2022/10:36:28	: Waiting ScreenRecord
02-Aug-2022/10:36:28	: Waiting For Audio
02-Aug-2022/10:36:29	: Waiting ScreenRecord
02-Aug-2022/10:36:29	: Waiting For Audio
02-Aug-2022/10:36:30	: Waiting ScreenRecord
02-Aug-2022/10:36:30	: Waiting For Audio
02-Aug-2022/10:36:31	: Waiting ScreenRecord
02-Aug-2022/10:36:31	: Waiting For Audio
02-Aug-2022/10:36:32	: Waiting ScreenRecord
02-Aug-2022/10:36:32	: Waiting For Audio
02-Aug-2022/10:36:33	: Waiting ScreenRecord
02-Aug-2022/10:36:33	: Waiting For Audio
02-Aug-2022/10:36:34	: Waiting ScreenRecord
02-Aug-2022/10:36:34	: Waiting For Audio
02-Aug-2022/10:36:35	: Waiting ScreenRecord
02-Aug-2022/10:36:35	: Waiting For Audio
02-Aug-2022/10:36:36	: Waiting ScreenRecord
02-Aug-2022/10:36:36	: Waiting For Audio
02-Aug-2022/10:36:37	: Waiting ScreenRecord
02-Aug-2022/10:36:37	: Waiting For Audio
02-Aug-2022/10:36:38	: Waiting ScreenRecord
02-Aug-2022/10:36:38	: Waiting For Audio
02-Aug-2022/10:36:39	: Waiting ScreenRecord
02-Aug-2022/10:36:39	: Waiting For Audio
02-Aug-2022/10:52:48	: Soundrecording!!!!.... Thread start 
02-Aug-2022/10:52:48	: Recording Initialized .... Mic open
02-Aug-2022/10:52:49	: Waiting ScreenRecord
02-Aug-2022/10:52:49	: Waiting For Audio
02-Aug-2022/10:52:50	: Waiting ScreenRecord
02-Aug-2022/10:52:50	: Waiting For Audio
02-Aug-2022/10:52:51	: Waiting ScreenRecord
02-Aug-2022/10:52:51	: Waiting For Audio
02-Aug-2022/10:52:52	: Waiting ScreenRecord
02-Aug-2022/10:52:52	: Waiting For Audio
02-Aug-2022/10:52:53	: Waiting ScreenRecord
02-Aug-2022/10:52:53	: Waiting For Audio
